Release,Filename,LOC,NR,nAuth,locTouched,locAdded,max_locAdded,avg_locAdded,churn,max_churn,avg_churn,chgSetSize,max_chgSetSize,avg_chgSetSize,Buggy
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,57,1,1,63,63,63,63,63,63,63.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,336,1,1,349,349,349,349,349,349,349.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,207,1,1,213,213,213,213,213,213,213.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,59,1,1,65,65,65,65,65,65,65.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerStream.java,99,1,1,104,104,104,104,104,104,104.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,257,1,1,265,265,265,265,265,265,265.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,487,1,1,496,496,496,496,496,496,496.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ReadCallback.java,35,1,1,38,38,38,38,38,38,38.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,322,1,1,342,342,342,342,342,342,342.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,68,1,1,70,70,70,70,70,70,70.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,171,1,1,179,179,179,179,179,179,179.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,479,1,1,532,532,532,532,532,532,532.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,31,1,1,35,35,35,35,35,35,35.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,124,1,1,133,133,133,133,133,133,133.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,30,1,1,32,32,32,32,32,32,32.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,308,1,1,343,343,343,343,343,343,343.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,155,1,1,164,164,164,164,164,164,164.0,39,39,39,N
3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,48,1,1,55,55,55,55,55,55,55.0,39,39,39,N
3,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieClientTest.java,193,1,1,202,202,202,202,202,202,202.0,39,39,39,N
3,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieReadWriteTest.java,480,1,1,497,497,497,497,497,497,497.0,39,39,39,N
3,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,249,1,1,263,263,263,263,263,263,263.0,39,39,39,N
3,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,110,1,1,117,117,117,117,117,117,117.0,39,39,39,N
3,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java,53,1,1,60,60,60,60,60,60,60.0,39,39,39,N
3,zookeeper-contrib/zookeeper-contrib-fatjar/src/main/java/org/apache/zookeeper/util/FatJarMain.java,122,1,1,126,126,126,126,126,126,126.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/BinaryInputArchive.java,129,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/BinaryOutputArchive.java,143,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/CsvInputArchive.java,207,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/ToStringOutputArchive.java,147,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/Index.java,37,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/InputArchive.java,42,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/OutputArchive.java,44,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/Record.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/RecordReader.java,94,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/RecordWriter.java,113,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/Utils.java,278,1,1,27,16,4,2,5,5,5.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/XmlInputArchive.java,247,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/XmlOutputArchive.java,247,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/CGenerator.java,84,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/CppGenerator.java,80,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBoolean.java,41,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBuffer.java,105,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JByte.java,33,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JCompType.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JDouble.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JField.java,96,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFile.java,72,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFloat.java,37,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JInt.java,33,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JLong.java,37,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JMap.java,99,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JRecord.java,500,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JString.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JType.java,138,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JVector.java,103,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-jute/src/main/java/org/apache/jute/compiler/JavaGenerator.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/ParseException.java,197,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/Rcc.java,493,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,82,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,825,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,386,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/Token.java,88,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,137,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/AsyncCallback.java,44,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/ClientCnxn.java,976,5,3,50,37,7,2,77,24,15.0,0,0,0,Y
3,zookeeper-server/src/main/java/org/apache/zookeeper/ClientWatchManager.java,36,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/CreateMode.java,76,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/Environment.java,92,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,571,3,1,1063,687,136,4,858,311,286.0,0,0,0,Y
3,zookeeper-server/src/main/java/org/apache/zookeeper/Quotas.java,60,1,1,68,68,68,68,68,68,68.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/ServerAdminClient.java,271,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/StatsTrack.java,92,1,1,101,101,101,101,101,101,101.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/Version.java,69,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/WatchedEvent.java,77,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/Watcher.java,106,1,1,18,18,5,4,18,18,18.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/ZooDefs.java,83,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeper.java,1090,5,2,195,167,66,3,198,139,40.0,0,0,0,Y
3,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeperMain.java,491,1,1,295,284,177,12,273,273,273.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/common/PathTrie.java,275,1,1,280,280,280,280,280,280,280.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/CommonNames.java,27,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/MBeanRegistry.java,186,3,2,117,75,7,3,57,33,19.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ManagedUtil.java,61,2,2,74,73,72,37,144,72,72.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ZKMBeanInfo.java,34,1,1,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ByteBufferInputStream.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,112,3,2,67,44,7,2,27,21,9.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionMXBean.java,66,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataNode.java,122,2,2,52,29,26,3,2,6,1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,1024,5,3,349,310,94,10,315,271,63.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeBean.java,59,1,1,70,70,70,70,70,70,70.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeMXBean.java,45,1,1,17,9,6,2,1,1,1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/FinalRequestProcessor.java,255,3,3,31,17,3,1,7,3,2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/LogFormatter.java,66,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/NIOServerCnxn.java,873,9,3,222,147,10,2,455,72,51.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/PrepRequestProcessor.java,459,5,3,48,33,10,2,37,18,7.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/PurgeTxnLog.java,124,1,1,68,53,21,4,38,38,38.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/Request.java,176,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/RequestProcessor.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerCnxn.java,71,2,2,22,14,5,1,13,7,7.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerConfig.java,63,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerStats.java,121,3,2,72,32,5,2,-12,5,-4.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTracker.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTrackerImpl.java,190,1,1,7,3,1,1,-1,-1,-1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/SyncRequestProcessor.java,129,2,2,10,4,2,1,-4,-2,-2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/TraceFormatter.java,111,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/watch/WatchManager.java,100,1,1,4,1,1,1,-2,-2,-2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,591,5,3,141,100,18,3,226,59,45.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerBean.java,106,3,2,73,34,9,2,-9,-1,-3.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,79,1,1,14,11,9,4,8,8,8.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMain.java,83,2,2,23,15,6,2,15,8,8.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooTrace.java,72,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/AuthenticationProvider.java,75,1,1,3,2,1,1,1,1,1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,114,1,1,9,5,3,1,1,1,1.0,0,0,0,N
3,src/java/main/org/apache/zookeeper/server/auth/HostAuthenticationProvider.java,60,1,1,6,4,3,2,2,2,2.0,24,24,24,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,106,1,1,6,4,3,2,2,2,2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/ProviderRegistry.java,69,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileSnap.java,177,2,1,31,29,19,10,34,27,17.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnLog.java,479,1,1,4,3,2,2,2,2,2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,266,3,1,32,31,18,8,65,30,22.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/SnapShot.java,57,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/TxnLog.java,109,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/Util.java,294,1,1,5,5,5,5,5,5,5.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,39,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,752,1,1,26,10,1,1,-6,-6,-6.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/CommitProcessor.java,169,2,1,7,2,1,1,-4,-1,-2.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Election.java,22,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FastLeaderElection.java,596,4,3,214,121,35,4,74,28,19.0,0,0,0,Y
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Follower.java,380,2,2,355,190,134,12,50,25,25.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerBean.java,45,1,1,50,50,50,50,50,50,50.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerHandler.java,373,2,2,30,21,10,2,23,12,12.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerMXBean.java,38,1,1,24,16,10,3,8,8,8.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,92,2,2,7,3,1,1,-2,-1,-1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,71,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,222,5,3,94,85,52,4,313,76,63.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Leader.java,592,2,2,165,85,40,9,10,5,5.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderBean.java,48,1,1,53,53,53,53,53,53,53.0,0,0,0,N
3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,180,1,1,9,4,1,1,-1,-1,-1.0,27,27,27,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,35,1,1,7,3,2,1,-1,-1,-1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,28,1,1,7,2,2,1,-3,-3,-3.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderMXBean.java,32,1,1,17,10,3,1,3,3,3.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,138,4,2,84,79,51,6,251,74,63.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerBean.java,62,1,1,68,68,68,68,68,68,68.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,61,1,1,64,64,64,64,64,64,64.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,66,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumBean.java,41,1,1,14,7,3,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,525,3,2,170,95,38,2,48,20,16.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumMXBean.java,32,1,1,3,2,1,1,1,1,1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeer.java,591,6,2,206,139,57,4,226,72,38.0,0,0,0,Y
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,205,1,1,5,2,2,2,-1,-1,-1.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,115,1,1,10,9,6,2,8,8,8.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumStats.java,64,1,1,34,10,4,1,-14,-14,-14.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerBean.java,40,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,31,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,45,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerBean.java,33,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerMXBean.java,31,1,1,2,1,1,1,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Vote.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
3,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,116,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,537,2,2,31,16,9,2,2,1,1.0,51,27,26,N
3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,176,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,29,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,322,2,2,12,8,6,3,8,4,4.0,31,27,16,N
3,src/java/main/org/apache/zookeeper/server/util/Profiler.java,35,1,1,2,1,1,1,0,0,0.0,27,27,27,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/server/util/SerializeUtils.java,97,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/main/java/org/apache/zookeeper/version/util/VerGen.java,121,1,1,10,9,6,5,8,8,8.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/BaseSysTest.java,249,2,2,278,271,268,45,532,268,266.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/DuplicateNameException.java,24,1,1,26,26,26,26,26,26,26.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,631,1,1,700,700,700,700,700,700,700.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/Instance.java,56,1,1,59,59,59,59,59,59,59.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/InstanceContainer.java,301,2,2,321,316,313,45,624,313,312.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/InstanceManager.java,326,2,2,337,334,332,84,663,332,332.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/NoAssignmentException.java,21,1,1,24,24,24,24,24,24,24.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/NoAvailableContainers.java,24,1,1,28,28,28,28,28,28,28.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/QuorumPeerInstance.java,236,2,2,274,262,231,19,481,250,241.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/SimpleClient.java,112,2,2,142,129,121,10,237,121,119.0,0,0,0,N
3,zookeeper-it/src/main/java/org/apache/zookeeper/test/system/SimpleSysTest.java,166,2,2,172,171,171,86,341,171,171.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/TestableZooKeeper.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/CRCTest.java,145,1,1,2,0,0,0,-2,-2,-2.0,0,0,0,N
3,src/java/test/org/apache/zookeeper/server/DataTreeUnitTest.java,49,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/DeserializationPerfTest.java,86,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/InvalidSnapshotTest.java,89,2,1,120,107,105,27,199,105,100.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/SerializationPerfTest.java,93,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/ToStringTest.java,34,1,1,38,38,38,38,38,38,38.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/ZooKeeperServerTest.java,71,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/ACLTest.java,141,1,1,11,4,2,1,-3,-3,-3.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOps.java,470,1,1,34,19,4,1,4,4,4.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncOpsTest.java,152,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/AsyncTest.java,242,2,1,28,13,2,1,-2,0,-1.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientBase.java,347,1,1,5,0,0,0,-5,-5,-5.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/ClientTest.java,726,3,1,152,104,61,3,112,56,37.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/CreateModeTest.java,73,1,1,4,2,1,1,0,0,0.0,0,0,0,N
3,src/java/test/org/apache/zookeeper/test/DBSizeTest.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/server/DataTreeTest.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/DisconnectableZooKeeper.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/EventTypeTest.java,42,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLENewEpochTest.java,155,2,1,195,187,185,37,364,185,182.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/FLETest.java,304,1,1,9,2,2,0,-5,-5,-5.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/IntegrityCheck.java,205,0,0,0,0,0,0,0,0,0.0,0,0,0,N
3,zookeeper-server/src/test/java/org/apache/zookeeper/test/KeeperStateTest.java,66,2,1,56,54,25,7,78,52,39.0,0,0,0,N
